Repeat.New,Species,Metal.Band,Color.bands,TempMarker,Date,Time,Age,HA,Sex,HS,Wing,Weight,Location,Bander,Fat,CP,BP,Ectos,Wear,Net.Location,Comments,Tarsus,Exp.Culmen,Culmen.Nares,Culmen.Width,Culmen.Depth,Tail,Hg.Blood.ID,Hg.Tail.ID,Hg.Secondaries.ID,ToanailID,individual
2,OVEN,213158640,NA,NA,12/12/1996,1840,2,1,0,NA,73.5,NA,PUVI,CCR,1,NA,NA,NA,NA,1B.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158640,,
2,OVEN,213158639,NA,NA,12/12/1996,1520,1,NA,0,NA,73,18.9,PUVI,CCR,5,0,0,NA,1,12,AHY TAIL,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158639,,
1,OVEN,213158523,NA,NA,12/12/1996,1810,0,NA,0,NA,73.5,20,PUVI,JEG,5,0,0,NA,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158523,,
1,OVEN,213158522,NA,NA,12/12/1996,1140,2,12,0,NA,72,19.5,PUVI,KPM,5,0,0,NA,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158522,,
1,OVEN,213158521,NA,NA,12/12/1996,750,2,2,0,NA,71,19.1,PUVI,JEG,5,0,0,2,1,34,2=TICK,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158521,,
2,OVEN,213158509,NA,NA,12/12/1996,1750,0,NA,0,NA,75.5,20.1,PUVI,JEG,5,0,0,NA,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158509,,
1,OVEN,213157685,NA,NA,12/12/1996,1820,2,1,0,NA,74,21.5,PUVI,CCR,1,0,0,NA,NA,1D.25E,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213157685,,
2,OVEN,213157682,NA,NA,12/12/1996,750,2,12,0,NA,74.5,19.6,PUVI,CCR,5,NA,NA,NA,NA,1HW,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213157682,,
0,RHQD,NA,NA,NA,12/12/1996,1750,0,NA,0,NA,132,NA,PUVI,CCR,5,0,0,NA,1,15,UNBANDED,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
1,RLTH,91213417,NA,NA,12/12/1996,750,2,2,0,NA,120,72.2,PUVI,DSN,5,0,0,NA,1,55,BLK TIP BILL,NA,NA,NA,NA,NA,NA,NA,NA,RLTH _ 91213417,,
1,RTSO,213157684,NA,NA,12/12/1996,1030,0,NA,0,NA,84.5,27.3,PUVI,CCR,5,0,0,NA,NA,1D.25E,MOLT CARD,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213157684,,
1,RTSO,NA,RY/PI,NA,12/12/1996,1430,2,2,0,NA,83.5,26.1,PUVI,JEG,5,0,0,NA,1,31,HEAVY MOLT,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ RY/PI,,
1,HHTA,NA,LB/PIPI,NA,12/12/1996,1500,0,NA,0,NA,65.5,13.2,PUVI,KPM,5,0,0,NA,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,HHTA _ LB/PIPI,,
2,BITH,147147979,RR/BKX,NA,12/12/1996,720,1,9,0,NA,88,25,PUVI,JEG,5,0,0,2,3,35,TICK,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 147147979,,
1,BFGR,175062312,NA,NA,12/13/1996,750,1,1,5,16,52,11.1,PUVI,CCR,5,0,3,NA,2,1B.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062312,,
1,BFGR,175062313,NA,NA,12/13/1996,840,1,1,5,1,51,10.6,PUVI,CCR,5,0,0,NA,NA,1HW,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062313,,
1,BFGR,205083482,NA,NA,12/13/1996,900,1,12,5,16,50,11,PUVI,JEG,5,0,3,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 205083482,,
1,BFGR,205083483,NA,NA,12/13/1996,900,1,12,4,15,55,12.1,PUVI,JEG,5,3,0,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 205083483,,
1,NBTO,NA,NA,L6R6,12/13/1996,1820,0,NA,0,NA,45.5,6.6,PUVI,CCR,1,0,0,NA,NA,1CE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ Session 2 L6R6,,
2,OVEN,213158609,NA,NA,12/13/1996,820,0,NA,0,NA,NA,NA,PUVI,JEG,NA,NA,NA,NA,NA,11,ESCAPED,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158609,,
2,OVEN,213158521,NA,NA,12/13/1996,730,2,2,0,NA,71,18.3,PUVI,JEG,5,0,0,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158521,,
2,OVEN,213157682,NA,NA,12/13/1996,840,2,1,0,NA,75.5,19.3,PUVI,CCR,5,NA,NA,NA,NA,1HW,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213157682,,
1,GTGT,NA,PI/OW,NA,2/28/1997,1940,1,13,0,NA,65.5,NA,PUVI,CCR,5,1,0,NA,1,1CE,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ PI/OW,,
1,BFGR,175062314,NA,NA,3/1/1997,830,2,12,0,NA,51.5,10.3,PUVI,CCR,5,0,0,NA,0,1CE,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062314,,
1,BFGR,175062315,NA,NA,3/1/1997,1020,0,NA,0,NA,50,9.9,PUVI,CCR,5,0,0,NA,1,1CE,PROB HY,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062315,,
1,GTGT,16,OX/LBY,NA,3/1/1997,830,1,13,0,NA,62,13.9,PUVI,CCR,5,0,0,NA,1,1CE,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 16,,
1,GTGT,NA,OY/R0,NA,3/1/1997,1950,1,13,0,NA,63.5,14.6,PUVI,CCR,1,0,0,NA,2,1CW,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ OY/R0,,
1,RTSO,122180042,NA,NA,3/1/1997,830,1,12,0,NA,80,24,PUVI,SDF,5,1,0,NA,1,1CW,NEW/REPEAT?,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 122180042,,
1,RTSO,122180043,NA,NA,3/1/1997,1950,0,NA,0,NA,87,30.1,PUVI,CCR,5,0,0,NA,NA,1D.25E,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 122180043,,
1,SSHA,138381706,NA,NA,3/1/1997,830,5,1,0,NA,182,NA,PUVI,MLS,1,0,0,NA,2,1CW,NA,NA,NA,NA,NA,NA,NA,NA,NA,SSHA _ 138381706,,
1,AMRE,175062032,NA,NA,3/2/1997,1520,1,1,5,1,60,7.7,PUVI,CCR,5,0,0,NA,1,1CE,ASY?,NA,NA,NA,NA,NA,NA,NA,NA,AMRE _ 175062032,,
1,BAWW,175062034,NA,NA,3/2/1997,1720,0,NA,5,1,69,10.9,PUVI,JEG,1,0,0,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 175062034,,
1,BCPT,NA,Y/RDB,NA,3/2/1997,1400,1,12,0,NA,86,29.6,PUVI,SDF,5,0,0,NA,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,BCPT _ Y/RDB,,
1,BFGR,175062031,NA,NA,3/2/1997,950,1,15,4,5,54,12.1,PUVI,SDF,0,2,0,NA,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062031,,
1,BFGR,175062033,NA,NA,3/2/1997,1720,1,6,5,6,50.5,10.2,PUVI,SDF,2,0,4,NA,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062033,,
1,BFGR,175062035,NA,NA,3/2/1997,1920,2,2,0,NA,52,NA,PUVI,KPM,2,0,0,NA,1,59,ESCAPE AT STATION,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062035,,
1,GABU,124110953,NA,NA,3/2/1997,2000,2,1,0,NA,68,22.7,PUVI,CCR,5,0,0,4,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,GABU _ 124110953,,
1,GTGT,20,LBX/PIY,NA,3/2/1997,1650,1,13,0,NA,64,13.5,PUVI,MLS,1,0,0,4,1,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 20,,
1,GTGT,23,YX/OW,NA,3/2/1997,1350,1,13,0,NA,64,15.7,PUVI,SDF,5,0,0,4,1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 23,,
2,GTGT,43,LGX/RBK,NA,3/2/1997,1150,1,13,0,NA,60,14.2,PUVI,CCR,0,0,0,4,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 43,,
2,GTGT,839,XLB/YDB,NA,3/2/1997,1820,1,13,0,NA,65,14.8,PUVI,KPM,5,0,0,4,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 839,,
1,GTGT,NA,LB/RW,NA,3/2/1997,1140,1,13,0,NA,63.5,14.1,PUVI,CCR,5,0,0,4,1,1CE,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ LB/RW,,
1,GTGT,NA,LB/YR,NA,3/2/1997,1350,5,13,0,NA,60.5,13.7,PUVI,SDF,5,0,0,24,2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ LB/YR,,
1,GTGT,NA,Y/DBR,NA,3/2/1997,1140,1,13,0,NA,64,15.9,PUVI,SDF,5,0,0,4,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ Y/DBR,,
1,GTGT,NA,Y/PIDB,NA,3/2/1997,1520,1,13,0,NA,63.5,15.2,PUVI,SDF,5,0,0,4,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ Y/PIDB,,
0,HIEM,NA,NA,NA,3/2/1997,2000,0,NA,0,NA,52,3.3,PUVI,CCR,NA,NA,NA,NA,NA,1CW,NO AUX MARKER,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
2,NBTO,NA,NA,R6L6,3/2/1997,950,0,NA,0,NA,44.5,5.9,PUVI,CCR,0,0,0,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ Session 3 R6L6,,
1,NBTO,NA,NA,R1L1,3/2/1997,1300,0,NA,0,NA,46,6.7,PUVI,SDF,0,0,0,NA,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ Session 3 R1L1,,
2,OVEN,213158640,NA,NA,3/2/1997,800,5,NA,0,NA,74.5,18.5,PUVI,MLS,5,0,0,4,3,12,"AGE BY TAIL, KNOWN",NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158640,,
2,OVEN,213158639,NA,NA,3/2/1997,800,1,NA,0,NA,70.5,17.1,PUVI,MLS,5,0,0,4,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158639,,
2,OVEN,213158608,NA,NA,3/2/1997,950,6,NA,0,NA,71,17.9,PUVI,SDF,5,1,0,4,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158608,,
1,RLTH,91213418,NA,NA,3/2/1997,1150,1,16,5,6,115,69.2,PUVI,SDF,0,0,2,4,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,RLTH _ 91213418,,
1,RTSO,122180044,NA,NA,3/2/1997,940,0,NA,0,NA,88,27.4,PUVI,CCR,2,NA,1,NA,NA,1D.25E,ASY? TRUNCATE RECTS,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 122180044,,
1,RTSO,213157686,NA,NA,3/2/1997,1120,0,NA,0,NA,86,25.9,PUVI,CCR,5,0,0,NA,1,1CE,SY BY TAPER RECT?,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213157686,,
1,RTSO,213158524,NA,NA,3/2/1997,800,1,5,4,5,85,24.9,PUVI,SDF,5,2,0,NA,3,1CW,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213158524,,
1,RTSO,213158525,NA,NA,3/2/1997,950,0,NA,0,NA,83.5,23.5,PUVI,CCR,5,0,0,4,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213158525,,
1,WCHT,NA,LB/YLB,NA,3/2/1997,850,0,NA,0,NA,86.5,41.7,PUVI,KPM,0,0,0,NA,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCHT _ LB/YLB,,
1,HHTA,NA,RW/Y,NA,3/2/1997,1310,0,NA,0,NA,60,13.8,PUVI,SDF,5,0,0,4,2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,HHTA _ RW/Y,,
1,HHTA,NA,Y/DBLB,NA,3/2/1997,1830,0,NA,0,NA,60.5,NA,PUVI,JEG,1,0,0,4,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,HHTA _ Y/DBLB,,
1,BITH,124110952,LBR/LBX,NA,3/2/1997,800,2,19,0,NA,85.5,24.6,PUVI,CCR,0,0,0,NA,2,11,NA,30,11.1,9,4,4,NA,NA,NA,BITH _ 124110952,,
2,AMRE,175062032,NA,NA,3/3/1997,1250,1,1,5,1,59.5,7.5,PUVI,CCR,5,0,0,1,NA,13,CAP. 3-2 AT 1CE,NA,NA,NA,NA,NA,NA,NA,NA,AMRE _ 175062032,,
2,BAWW,175062034,NA,NA,3/3/1997,1420,1,1,5,1,62.5,10.7,PUVI,CCR,5,0,0,4,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 175062034,,
1,BAWW,175062037,NA,NA,3/3/1997,930,1,1,5,1,61,9.3,PUVI,SDF,5,0,0,4,1,18,ASY?,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 175062037,,
1,BAWW,175062041,NA,NA,3/3/1997,930,1,1,5,1,66.5,NA,PUVI,CCR,5,0,0,1,1,1D.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 175062041,,
1,BAWW,175062044,NA,NA,3/3/1997,1250,6,1,4,1,69,10.6,PUVI,CCR,5,0,0,4,NA,1CE,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 175062044,,
1,BAWW,175062045,NA,NA,3/3/1997,1450,1,1,4,1,65.5,9.5,PUVI,MLS,5,0,0,1,2,58,SY?,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 175062045,,
1,BCPT,NA,LB/YDB,NA,3/3/1997,1900,0,NA,0,NA,85,30.7,PUVI,CCR,5,0,0,4,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,BCPT _ LB/YDB,,
1,BCPT,NA,Y/RR,NA,3/3/1997,930,5,1,0,0,83.5,NA,PUVI,MLS,0,0,0,24,3,17,HEAD MOTTLED BLK-GRAY,NA,NA,NA,NA,NA,NA,NA,NA,BCPT _ Y/RR,,
1,BFGR,175062036,NA,NA,3/3/1997,800,1,12,4,1,55,9.9,PUVI,KPM,0,0,0,4,3,1CE,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062036,,
1,BFGR,175062040,NA,NA,3/3/1997,930,2,2,0,NA,52,9.9,PUVI,SDF,0,0,0,4,1,1D.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062040,,
1,BFGR,175062046,NA,NA,3/3/1997,1740,1,12,4,15,54,11.4,PUVI,CCR,1,2,0,4,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062046,,
1,BTBW,175062038,NA,NA,3/3/1997,930,5,1,4,1,64.5,17.6,PUVI,MLS,0,0,0,4,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTBW _ 175062038,,
1,BTBW,175062042,NA,NA,3/3/1997,930,1,1,5,1,60,9.1,PUVI,SDF,1,0,0,1,2,1H.25N,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTBW _ 175062042,,
1,BTBW,175062043,NA,NA,3/3/1997,1200,1,1,5,1,57,NA,PUVI,NA,5,0,0,1,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTBW _ 175062043,,
1,GABU,124110954,NA,NA,3/3/1997,920,1,1,5,1,70,21.6,PUVI,SDF,5,0,0,NA,2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,GABU _ 124110954,,
1,GABU,124110955,NA,NA,3/3/1997,1040,1,1,5,1,73,23.2,PUVI,JEG,5,0,0,4,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,GABU _ 124110955,,
1,GABU,124110958,NA,NA,3/3/1997,1730,1,12,5,1,70.5,25.2,PUVI,CCR,5,0,0,4,1,1H.25N,NA,NA,NA,NA,NA,NA,NA,NA,NA,GABU _ 124110958,,
1,GABU,124110959,NA,NA,3/3/1997,1850,1,16,5,16,70,22.4,PUVI,CCR,5,0,2,4,3,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,GABU _ 124110959,,
1,GTGT,24,LBX/DBR,NA,3/3/1997,1250,1,13,0,NA,65,15.8,PUVI,MLS,1,0,0,2,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 24,,
1,GTGT,NA,DBW/O,NA,3/3/1997,1920,2,13,0,NA,60,12.6,PUVI,CCR,5,0,0,4,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ DBW/O,,
2,GTGT,NA,LB/OO,NA,3/3/1997,1120,1,13,0,NA,64.5,14.7,PUVI,SDF,5,0,0,4,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ LB/OO,,
1,GTGT,NA,LB/OW,NA,3/3/1997,920,1,13,0,NA,64.5,14.5,PUVI,SDF,0,0,0,4,1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ LB/OW,,
2,GTGT,NA,O/RLB,NA,3/3/1997,1830,1,3,0,NA,65.5,16.6,PUVI,CCR,5,0,0,NA,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ O/RLB,,
1,GTGT,NA,R/RY,NA,3/3/1997,1810,1,1,0,NA,61,15.9,PUVI,CCR,5,0,0,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ R/RY,,
1,GTGT,NA,Y/RDB,NA,3/3/1997,1120,1,13,0,NA,63,14.2,PUVI,KPM,5,0,0,24,2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ Y/RDB,,
1,GTGT,NA,Y/RPI,NA,3/3/1997,800,2,3,0,NA,62,14.2,PUVI,JEG,5,0,0,4,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ Y/RPI,,
1,GTGT,NA,Y/YY,NA,3/3/1997,930,1,13,0,NA,62.5,13.6,PUVI,SDF,5,0,0,4,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ Y/YY,,
1,GTGT,NA,YO/Y,NA,3/3/1997,1850,1,13,0,NA,65,13.8,PUVI,CCR,5,0,0,NA,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ YO/Y,,
1,GTGT,NA,YW/R,NA,3/3/1997,1920,1,13,0,NA,64.5,13.6,PUVI,CCR,5,0,0,4,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ YW/R,,
1,HIPE,175062039,NA,NA,3/3/1997,930,0,NA,0,NA,73,12.1,PUVI,CCR,5,0,0,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIPE _ 175062039,,
1,LATH,NA,DB/YLB,NA,3/3/1997,1920,0,NA,0,NA,119.5,93.4,PUVI,CCR,5,0,0,NA,1,1J.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,LATH _ DB/YLB,,
1,NBTO,NA,NA,R5L5,3/3/1997,800,0,NA,0,NA,46,6.6,PUVI,SDF,5,0,0,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ Session 3 R5L5,,
1,RNPI,142,NA,R1,3/3/1997,1820,0,NA,0,NA,NA,NA,PUVI,CCR,NA,0,0,NA,1,1D.25E,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNPI _ 142,,
1,RNPI,NA,NA,RLOUTER,3/3/1997,800,0,NA,0,NA,169,NA,PUVI,KPM,NA,0,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,RNPI _ Session 3 RLOUTER,,
2,RTSO,122180042,NA,NA,3/3/1997,1730,0,NA,0,NA,80,23.9,PUVI,CCR,5,0,0,4,2,1B.25,CAP. 3-1 AT 1CW,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 122180042,,
1,RTSO,213158526,NA,NA,3/3/1997,930,0,NA,0,NA,86,25.8,PUVI,JEG,5,1,0,4,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213158526,,
1,RTSO,213158527,NA,NA,3/3/1997,1120,0,NA,0,NA,86.5,25.9,PUVI,KPM,1,0,0,4,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213158527,,
1,RTSO,213158528,NA,NA,3/3/1997,1750,1,12,0,NA,88.5,26.7,PUVI,MLS,1,0,0,4,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213158528,,
1,HISP,124110956,NA,NA,3/3/1997,1100,1,1,4,1,81,27.6,PUVI,CCR,1,1,0,4,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,HISP _ 124110956,,
1,WCHT,2007,YX/RDB,NA,3/3/1997,800,0,NA,0,NA,80.5,43.3,PUVI,JEG,5,0,0,4,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCHT _ 2007,,
2,WCHT,NA,R/YPI,NA,3/3/1997,900,0,NA,0,NA,96.5,53.5,PUVI,JEG,5,0,0,4,3,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCHT _ R/YPI,,
1,HHTA,NA,YO/LB,NA,3/3/1997,800,0,NA,0,NA,62.5,12.6,PUVI,CCR,5,0,0,4,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,HHTA _ YO/LB,,
1,BITH,124110957,OPU/YX,NA,3/3/1997,1430,2,19,4,9,88.5,25.7,PUVI,CCR,5,0,0,NA,9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 124110957,,
1,BCPT,NA,R/YLB,NA,3/4/1997,1140,0,NA,0,NA,94.5,NA,PUVI,MLS,5,0,0,4,2,1H.25N,NA,NA,NA,NA,NA,NA,NA,NA,NA,BCPT _ R/YLB,,
1,BFGR,175062047,NA,NA,3/4/1997,820,2,12,0,NA,54,11,PUVI,JAM,5,0,0,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062047,,
1,BFGR,175062048,NA,NA,3/4/1997,940,1,12,4,1,52.5,11.3,PUVI,JEG,1,0,0,4,4,3C.25,FF 7 RT = 2,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062048,,
1,BFGR,175062049,NA,NA,3/4/1997,1930,2,1,0,NA,51.5,11.1,PALO,CCR,5,0,0,1,1,R2,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062049,,
1,BFGR,175062316,NA,NA,3/4/1997,1140,2,1,0,NA,51,10.2,PUVI,CCR,5,0,0,NA,1,1J.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 175062316,,
1,GABU,122180045,NA,NA,3/4/1997,1140,1,12,5,16,70,19.9,PUVI,CCR,5,0,2,NA,1,1J.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,GABU _ 122180045,,
1,GABU,124110961,NA,NA,3/4/1997,1930,2,1,0,NA,67,20.3,PALO,SDF,0,0,0,NA,4,R3,KNOWN IMM.,NA,NA,NA,NA,NA,NA,NA,NA,GABU _ 124110961,,
1,WFQD,NA,NA,OUT3RT,3/4/1997,940,2,1,0,NA,139.5,110.3,PUVI,JEG,5,0,0,4,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,WFQD _ Session 3 OUT3RT,,
1,GTGT,7,LGX/RY,NA,3/4/1997,800,1,13,0,NA,60.5,13.1,PUVI,JEG,5,0,0,4,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 7,,
1,GTGT,75,Y/PIPI,NA,3/4/1997,1230,1,3,0,NA,66,15.1,PUVI,KPM,0,0,0,4,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 75,,
1,GTGT,807,YX/RR,NA,3/4/1997,1230,1,3,0,NA,64,14.2,PUVI,JAM,1,0,0,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 807,,
1,GTGT,NA,LB/RPI,NA,3/4/1997,1030,1,13,0,NA,61.5,14.9,PUVI,CCR,0,0,0,4,1,5G E,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ LB/RPI,,
2,GTGT,NA,LB/YR,NA,3/4/1997,1030,1,13,0,NA,63,14.5,PUVI,JEG,5,0,0,4,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ LB/YR,,
1,GTGT,NA,PIDB/Y,NA,3/4/1997,800,1,13,0,NA,58,13,PUVI,JAM,5,0,0,1,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ PIDB/Y,,
1,GTGT,NA,Y/YR,NA,3/4/1997,900,1,13,0,NA,64,14.8,PUVI,KPM,5,0,0,4,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ Y/YR,,
1,HIWO,NA,O/LB,NA,3/4/1997,1830,1,1,5,1,123,85.8,PALO,CCR,5,0,0,1,1,A6,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIWO _ O/LB,,
1,NBTO,NA,NA,L6R6,3/4/1997,1830,0,NA,0,NA,44.5,6.3,PALO,SDF,NA,NA,NA,NA,NA,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ Session 3 L6R6,,
1,OVEN,213158529,NA,NA,3/4/1997,1830,1,1,0,NA,72,17.4,PALO,JEG,1,0,0,4,1,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213158529,,
1,RTSO,213158530,NA,NA,3/4/1997,1930,0,NA,0,NA,88.5,30,PALO,SDF,5,0,0,4,1,B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 213158530,,
1,SSHA,146,NA,NA,3/4/1997,1230,0,NA,0,NA,147,83.6,PUVI,CCR,0,NA,NA,NA,NA,NA,UNBANDED,NA,NA,NA,NA,NA,NA,NA,NA,SSHA _ 146,,
1,WCHT,31,Y/YY,NA,3/4/1997,1830,0,NA,0,NA,97.5,54.9,PALO,SDF,0,0,0,4,4,B3,NA,NA,NA,NA,NA,NA,NA,NA,NA,WCHT _ 31,,
1,BITH,124110960,LBX/YR,NA,3/4/1997,1730,1,9,0,NA,89.5,26,PALO,SDF,5,0,0,NA,1,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 124110960,,
2,BITH,148127621,DBY/W-RX,NA,3/4/1997,1730,1,9,0,NA,97,29,PALO,JEG,5,1,0,NA,9,B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 148127621,,
1,AMRE,175062050,NA,NA,3/5/1997,1620,1,1,5,1,60,7.6,PALO,SDF,5,0,0,1,2,B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMRE _ 175062050,,
1,BFGR,205083484,NA,NA,3/5/1997,710,2,1,0,NA,53,10,PALO,MLS,5,0,0,4,1,R2,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFGR _ 205083484,,
